Velocity,Wrench,dWrench,PBO_index,Assistance Level
-0.2,-103.84615384615384,34.61538461538461,-1.0,0.0
-0.2,-103.84615384615384,42.30769230769231,-1.0,0.0
-0.2,-103.84615384615384,50.0,-1.0,0.0
-0.2,-80.76923076923077,-50.0,-1.0,-0.0
-0.2,-80.76923076923077,-42.30769230769231,-1.0,-0.0
-0.2,-80.76923076923077,-34.61538461538461,-1.0,-0.0
-0.2,-80.76923076923077,-26.923076923076923,-1.0,-0.0
-0.2,-80.76923076923077,-19.23076923076923,-1.0,-0.0
-0.2,-80.76923076923077,-11.53846153846154,-1.0,-0.0
-0.2,-80.76923076923077,-3.8461538461538467,-1.0,-0.0
-0.2,-80.76923076923077,3.8461538461538467,-1.0,0.0
-0.2,-80.76923076923077,11.53846153846154,-1.0,0.0
-0.2,-80.76923076923077,19.230769230769226,-1.0,0.0
-0.2,-80.76923076923077,26.92307692307692,-1.0,0.0
-0.2,-80.76923076923077,34.61538461538461,-1.0,0.0
-0.2,-80.76923076923077,42.30769230769231,-1.0,0.0
-0.2,-80.76923076923077,50.0,-1.0,0.0
-0.2,-57.69230769230769,-50.0,-1.0,-0.0
-0.2,-57.69230769230769,-42.30769230769231,-1.0,-0.0
-0.2,-57.69230769230769,-34.61538461538461,-1.0,-0.0
-0.2,-57.69230769230769,-26.923076923076923,-1.0,-0.0
-0.2,-57.69230769230769,-19.23076923076923,-1.0,-0.0
-0.2,-57.69230769230769,-11.53846153846154,-1.0,-0.0
-0.2,-57.69230769230769,-3.8461538461538467,-1.0,-0.0
-0.2,-57.69230769230769,3.8461538461538467,-1.0,0.0
-0.2,-57.69230769230769,11.53846153846154,-1.0,0.0
-0.2,-57.69230769230769,19.230769230769226,-1.0,0.0
-0.2,-57.69230769230769,26.92307692307692,-1.0,0.0
-0.2,-57.69230769230769,34.61538461538461,-1.0,0.0
-0.2,-57.69230769230769,42.30769230769231,-1.0,0.0
-0.2,-57.69230769230769,50.0,-1.0,0.0
-0.2,-34.61538461538461,-50.0,-1.0,-0.0
-0.2,-34.61538461538461,-42.30769230769231,-1.0,-0.0
-0.2,-34.61538461538461,-34.61538461538461,-1.0,-0.0
-0.2,-34.61538461538461,-26.923076923076923,-1.0,-0.0
-0.2,-34.61538461538461,-19.23076923076923,-1.0,-0.0
-0.2,-34.61538461538461,-11.53846153846154,-1.0,-0.0
-0.2,-34.61538461538461,-3.8461538461538467,-1.0,-0.0
-0.2,-34.61538461538461,3.8461538461538467,-1.0,0.0
